"INCIDENT_KEY","OCCUR_DATE","OCCUR_TIME","BORO","PRECINCT","JURISDICTION_CODE","LOCATION_DESC","STATISTICAL_MURDER_FLAG","PERP_AGE_GROUP","PERP_SEX","PERP_RACE","VIC_AGE_GROUP","VIC_SEX","VIC_RACE","X_COORD_CD","Y_COORD_CD","Latitude","Longitude","number"
232888019,"8/27/21","00:06:00","MANHATTAN",33,0,"",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","BLACK HISPANIC",999973,243933,40.8362093,-73.9431811,343
223786434,"1/31/21","07:30:00","MANHATTAN",34,0,"",FALSE,"<18","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1005965,256062,40.86948709,-73.92148772,343
222607499,"1/4/21","19:30:00","BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","F","BLACK",1017824,243494,40.83495455,-73.87867276,701
225602527,"3/14/21","00:00:00","MANHATTAN",33,0,"",FALSE,"","","","18-24","M","BLACK HISPANIC",1000580,245160,40.83957596,-73.94098452,343
228672737,"5/25/21","18:01:00","BRONX",48,0,"",TRUE,"<18","M","BLACK","25-44","M","WHITE HISPANIC",1013843,247870,40.84697963,-73.89303986,701
232444799,"8/18/21","03:10:00","MANHATTAN",34,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","WHITE HISPANIC",1005747,253516,40.86249963,-73.9222841,343
231562492,"7/29/21","03:56:00","MANHATTAN",33,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",1001602,246487,40.84321624,-73.93728756,343
226738464,"4/9/21","18:50:00","BROOKLYN",71,0,"",FALSE,"","","","45-64","M","BLACK",997967,183126,40.66931289,-73.95055449,631
231186871,"7/21/21","13:44:00","BRONX",47,0,"COMMERCIAL BLDG",FALSE,"<18","M","BLACK HISPANIC","18-24","M","BLACK",1026375,262353,40.88668011,-73.84765295,701
230448645,"7/4/21","00:45:00","BRONX",40,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",1005294,237197,40.81770983,-73.92397301,701
223198985,"1/16/21","12:39:00","MANHATTAN",32,0,"MULTI DWELL - APT BUILD",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1000828,240293,40.82621698,-73.94010027,343
235498960,"10/25/21","19:25:00","QUEENS",106,0,"",FALSE,"45-64","M","WHITE","25-44","M","BLACK HISPANIC",1023177,184195,40.67217211,-73.85967157,296
233790860,"9/18/21","23:17:00","BRONX",44,0,"",FALSE,"","","","18-24","M","BLACK HISPANIC",1010270,246284,40.84263778,-73.90596033,701
228564724,"5/23/21","02:28:00","BRONX",52,0,"",FALSE,"","","","18-24","M","BLACK",1018851,259662,40.87932687,-73.87487797,701
237218699,"12/1/21","14:10:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","<18","M","BLACK",1007011,183338,40.66987615,-73.91795203,631
227647473,"5/2/21","03:15:00","BROOKLYN",67,0,"",FALSE,"","","","18-24","M","BLACK",1005985,178106,40.65551805,-73.92166745,631
229507546,"6/12/21","14:24:00","BRONX",41,0,"",FALSE,"25-44","M","BLACK","25-44","F","BLACK",1012076,239818,40.82488497,-73.89945994,701
231325837,"7/24/21","21:57:00","BROOKLYN",67,0,"BEAUTY/NAIL SALON",FALSE,"25-44","M","BLACK","45-64","M","BLACK",1000204,173775,40.6436427,-73.94251269,631
227950669,"5/9/21","03:48:00","BRONX",48,0,"BEAUTY/NAIL SALON",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1014565,250748,40.85487643,-73.89041723,701
232924795,"8/30/21","21:18:00","BRONX",42,0,"MULTI DWELL - APT BUILD",TRUE,"","","","25-44","M","WHITE HISPANIC",1015667,243850,40.83593961,-73.88646599,701
231965179,"8/8/21","00:30:00","BROOKLYN",75,0,"",TRUE,"","","","25-44","M","BLACK",1015110,178038,40.65530431,-73.88878085,631
236946081,"11/25/21","23:51:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","45-64","M","BLACK",1011092,244692,40.83826574,-73.90299584,701
230247120,"6/30/21","01:00:00","QUEENS",105,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1056526,178103,40.65524154,-73.73951596,296
234930232,"10/13/21","22:24:00","STATEN ISLAND",120,0,"",FALSE,"","","","18-24","M","BLACK",961645,164277,40.61755822,-74.08142463,40
229643174,"6/16/21","23:11:00","BROOKLYN",83,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"","","","25-44","M","BLACK",1007032,193358,40.69737871,-73.91784246,631
225663425,"3/15/21","22:55:00","BROOKLYN",94,0,"",FALSE,"18-24","M","BLACK HISPANIC","18-24","M","BLACK HISPANIC",995524,207360,40.73583299,-73.95932043,631
233502667,"7/31/21","18:50:00","BRONX",47,0,"",FALSE,"25-44","M","BLACK","25-44","F","BLACK",1026784,267827,40.90170252,-73.846139,701
236817421,"11/22/21","19:00:00","BROOKLYN",67,0,"",FALSE,"","","","18-24","M","BLACK",1005555,178394,40.65630959,-73.92321628,631
224950993,"2/27/21","03:30:00","BRONX",40,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1004068,234460,40.81020037,-73.92841042,701
230748641,"7/12/21","01:51:00","BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1013808,176426,40.65088416,-73.89348036,631
223819780,"2/1/21","01:15:00","MANHATTAN",14,0,"",FALSE,"25-44","M","BLACK","25-44","M","BLACK",987215,215403,40.75791569,-73.98929902,343
229283288,"6/8/21","15:37:00","MANHATTAN",23,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",998625,230177,40.79845524,-73.94808201,343
230162216,"6/25/21","14:33:00","BRONX",46,0,"",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","WHITE HISPANIC",1011256,251004,40.85558982,-73.90237773,701
225489748,"3/11/21","20:35:00","MANHATTAN",23,0,"",FALSE,"","","","18-24","M","WHITE HISPANIC",999501,227549,40.79124062,-73.94492406,343
238168511,"12/22/21","03:11:00","BROOKLYN",75,0,"",FALSE,"","","","25-44","M","BLACK",1014592,182832,40.66846456,-73.89062616,631
228369050,"5/18/21","00:31:00","MANHATTAN",34,0,"",FALSE,"25-44","M","BLACK","45-64","F","BLACK HISPANIC",1004856,254409,40.86495277,-73.92550255,343
227344201,"4/23/21","21:19:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1009905,180751,40.6627675,-73.90752953,631
232291899,"8/14/21","04:11:00","BRONX",46,0,"",TRUE,"","","","25-44","M","BLACK",1008497,248717,40.84932069,-73.91235948,701
228062046,"5/12/21","04:53:00","BRONX",46,0,"MULTI DWELL - APT BUILD",FALSE,"","","","45-64","M","BLACK",1007160,247651,40.84639841,-73.91719577,701
232733332,"8/25/21","15:50:00","STATEN ISLAND",120,0,"BEAUTY/NAIL SALON",FALSE,"","","","25-44","F","WHITE HISPANIC",962505,171812,40.63824236,-74.07835119,40
231941260,"8/7/21","20:49:00","MANHATTAN",34,0,"",FALSE,"<18","M","BLACK","<18","M","BLACK",1005602,254991,40.86654841,-73.92280361,343
234756218,"10/10/21","01:55:00","QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",TRUE,"25-44","M","WHITE HISPANIC","25-44","M","BLACK",999530,214433,40.75524059,-73.94484915,296
238312743,"12/26/21","04:07:00","BRONX",44,0,"",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1008208,242974,40.83355862,-73.9134246,701
231047259,"7/16/21","20:23:00","BROOKLYN",73,0,"",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1009572,183144,40.66933671,-73.90872082,631
231637054,"8/1/21","02:15:00","MANHATTAN",17,0,"",FALSE,"","","","25-44","M","ASIAN / PACIFIC ISLANDER",990119,209875,40.74274128,-73.9788216,343
230451565,"7/5/21","04:21:00","BROOKLYN",90,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1001079,195776,40.70402887,-73.93930478,631
235961157,"11/6/21","01:57:00","MANHATTAN",23,0,"",FALSE,"","","","45-64","M","BLACK",1000771,228377,40.79351098,-73.94033555,343
227089387,"4/16/21","18:51:00","BROOKLYN",81,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1005749,187601,40.68158028,-73.92248772,631
222524732,"1/1/21","00:05:00","BROOKLYN",75,0,"MULTI DWELL - APT BUILD",FALSE,"","","","25-44","F","BLACK",1021290,184416,40.6727868,-73.86647289,631
223505519,"1/23/21","21:15:00","QUEENS",110,0,"",FALSE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1016436,211487,40.74710919,-73.88384205,296
226654025,"4/7/21","01:08:00","BRONX",40,0,"",FALSE,"","","","25-44","M","BLACK",1010753,234768,40.81102822,-73.90426017,701
226705487,"4/8/21","18:15:00","MANHATTAN",6,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",984288,205504,40.73074591,-73.99986434,343
223782356,"1/31/21","00:15:00","BROOKLYN",79,0,"",FALSE,"","","","18-24","F","BLACK",1000517,188857,40.68503887,-73.94134844,631
228557511,"5/22/21","22:11:00","BRONX",41,0,"MULTI DWELL - APT BUILD",FALSE,"","","","25-44","M","BLACK HISPANIC",1013775,238190,40.82041106,-73.89332824,701
227127702,"4/19/21","19:25:00","QUEENS",103,0,"GROCERY/BODEGA",FALSE,"18-24","M","ASIAN / PACIFIC ISLANDER","25-44","M","WHITE HISPANIC",1046166,199621,40.71438185,-73.7766559,296
228367829,"5/18/21","23:27:00","BRONX",40,0,"",TRUE,"","","","18-24","M","BLACK",1005530,233943,40.80877794,-73.9231307,701
235857196,"11/3/21","02:25:00","MANHATTAN",25,0,"",FALSE,"18-24","M","BLACK","25-44","M","WHITE HISPANIC",1002572,231625,40.8024223,-73.93382235,343
226139413,"3/25/21","18:16:00","MANHATTAN",33,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1000134,244289,40.83718613,-73.94259843,343
227950650,"5/6/21","23:28:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","18-24","M","WHITE HISPANIC",1010706,243782,40.83576922,-73.90439442,701
235740735,"10/31/21","00:50:00","BRONX",49,0,"",TRUE,"","","","18-24","M","WHITE HISPANIC",1023113,256116,40.86957647,-73.8594864,701
233564840,"9/14/21","01:45:00","QUEENS",104,0,"",FALSE,"","","","18-24","M","WHITE HISPANIC",1018220,195699,40.70376833,-73.87748328,296
228563312,"5/22/21","01:15:00","BRONX",52,0,"",FALSE,"25-44","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1014033,255393,40.86762736,-73.89231969,701
227509416,"4/29/21","00:25:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1005710,233682,40.80806114,-73.92248131,701
222932692,"1/11/21","23:49:00","BRONX",47,0,"MULTI DWELL - APT BUILD",FALSE,"<18","M","BLACK","18-24","M","BLACK HISPANIC",1020808,262493,40.88708919,-73.86778567,701
234482342,"10/4/21","22:06:00","MANHATTAN",20,0,"",FALSE,"","","","25-44","M","WHITE",990122,222510,40.77742112,-73.97879974,343
225295736,"3/7/21","06:15:00","BROOKLYN",75,0,"",TRUE,"25-44","M","WHITE HISPANIC","25-44","F","WHITE HISPANIC",1020492,187865,40.68225682,-73.86933111,631
238238212,"12/23/21","04:05:00","QUEENS",114,0,"BAR/NIGHT CLUB",TRUE,"","","","25-44","M","BLACK",1009215,219725,40.76974372,-73.90987205,296
223981489,"2/4/21","20:25:00","QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",998644,214588,40.75566751,-73.94804678,296
227647463,"4/30/21","14:03:00","MANHATTAN",30,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",996585,237959,40.81981776,-73.95543576,343
229188687,"6/5/21","21:30:00","QUEENS",101,0,"PVT HOUSE",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1046325,156118,40.59497489,-73.77648276,296
226321042,"3/30/21","13:35:00","MANHATTAN",7,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",987721,202253,40.72182202,-73.98747935,343
229493103,"6/11/21","23:35:00","BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1018910,244226,40.83695949,-73.87474443,701
227000638,"4/15/21","12:25:00","BRONX",47,0,"",TRUE,"25-44","M","BLACK","18-24","M","BLACK HISPANIC",1021782,256462,40.87053189,-73.86429689,701
227950649,"5/6/21","21:34:00","BROOKLYN",81,0,"",TRUE,"45-64","M","BLACK","25-44","M","BLACK",1001768,191368,40.6919286,-73.93683125,631
238312743,"12/26/21","04:07:00","BRONX",44,0,"",TRUE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1008208,242974,40.83355862,-73.9134246,701
229188690,"6/6/21","02:47:00","MANHATTAN",28,0,"",FALSE,"","","","25-44","M","BLACK HISPANIC",999477,233821,40.80845559,-73.94499651,343
224354730,"2/12/21","05:15:00","BRONX",43,0,"",FALSE,"25-44","M","BLACK HISPANIC","25-44","M","BLACK",1018728,242744,40.83289254,-73.87540978,701
233080845,"9/2/21","17:42:00","BRONX",41,0,"",FALSE,"<18","M","BLACK","18-24","M","BLACK",1014604,238800,40.82208253,-73.89033033,701
236168671,"11/11/21","21:05:00","BRONX",42,0,"",FALSE,"","","","25-44","M","BLACK",1011026,244988,40.83907838,-73.90323318,701
235088340,"10/15/21","16:17:00","BRONX",43,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","18-24","M","BLACK",1021189,239209,40.82318003,-73.86653604,701
226896344,"4/13/21","13:20:00","BRONX",40,0,"",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",1007157,238626,40.8216274,-73.91723743,701
238040456,"12/18/21","21:00:00","BRONX",46,0,"",FALSE,"","","","25-44","M","BLACK",1010368,250581,40.85443148,-73.9055894,701
230448316,"7/4/21","21:00:00","QUEENS",105,0,"",FALSE,"","","","25-44","M","WHITE HISPANIC",1056903,200871,40.71773113,-73.73791174,296
228262995,"5/15/21","21:07:00","BRONX",44,0,"",FALSE,"18-24","M","WHITE HISPANIC","25-44","M","WHITE HISPANIC",1010688,245851,40.84144808,-73.90445131,701
232592199,"8/21/21","04:05:00","BROOKLYN",88,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","<18","M","BLACK",990007,192515,40.69509232,-73.97924063,631
228962925,"6/1/21","12:20:00","BRONX",40,0,"",FALSE,"","","","25-44","M","WHITE",1005028,234516,40.81035186,-73.92494233,701
238344523,"12/27/21","20:04:00","QUEENS",115,0,"",TRUE,"","","","25-44","M","WHITE HISPANIC",1019521,212908,40.75099771,-73.87270083,296
226229891,"3/28/21","19:05:00","BROOKLYN",67,0,"",FALSE,"","","","<18","M","BLACK",999369,172510,40.64017201,-73.94552437,631
233468973,"9/13/21","01:30:00","BROOKLYN",90,0,"",FALSE,"","","","45-64","M","WHITE HISPANIC",999619,196139,40.70502788,-73.94456969,631
225387703,"3/9/21","18:20:00","BROOKLYN",69,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1012704,175489,40.64831592,-73.89746291,631
228109392,"5/12/21","23:16:00","BROOKLYN",81,0,"",FALSE,"25-44","M","BLACK","25-44","M","WHITE",1006353,188650,40.68445806,-73.92030659,631
222717380,"1/6/21","17:08:00","BRONX",52,0,"",FALSE,"45-64","M","BLACK","45-64","M","BLACK",1019496,259454,40.87875343,-73.87254663,701
236818011,"11/22/21","20:54:00","STATEN ISLAND",122,0,"",FALSE,"","","","25-44","M","WHITE",939216,160891,40.60817874,-74.16219114,40
225602528,"3/14/21","01:00:00","QUEENS",100,0,"",FALSE,"","","","25-44","M","BLACK",1039627,155009,40.5919753,-73.80060981,296
226598083,"4/6/21","01:20:00","BROOKLYN",83,0,"",FALSE,"25-44","F","WHITE","25-44","M","BLACK",1005987,195005,40.70190197,-73.92160574,631
228918111,"5/31/21","19:50:00","BROOKLYN",83,0,"",FALSE,"25-44","M","WHITE HISPANIC","18-24","M","WHITE HISPANIC",1009422,191993,40.69362563,-73.90922848,631
232592536,"8/22/21","03:00:00","BRONX",42,0,"",FALSE,"25-44","M","BLACK","18-24","M","BLACK",1013267,243664,40.8354373,-73.89513996,701
232264786,"8/14/21","00:13:00","BROOKLYN",79,0,"",FALSE,"","","","18-24","M","BLACK",998989,189991,40.68815412,-73.94685538,631
235160156,"10/18/21","16:28:00","BRONX",42,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK HISPANIC",1011517,244719,40.83833855,-73.90145981,701
234101077,"9/24/21","23:10:00","QUEENS",114,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","M","BLACK",1002802,220836,40.77280891,-73.93302138,296
224465520,"2/16/21","19:55:00","MANHATTAN",34,0,"COMMERCIAL BLDG",FALSE,"","","","25-44","M","BLACK HISPANIC",1004466,252899,40.86080918,-73.92691711,343
237630150,"12/9/21","17:45:00","BROOKLYN",90,0,"GROCERY/BODEGA",TRUE,"18-24","M","BLACK","25-44","M","BLACK HISPANIC",995734,197465,40.70867333,-73.95857955,631
223872700,"2/2/21","16:45:00","BRONX",44,0,"",FALSE,"","","","25-44","M","BLACK",1005165,244992,40.83910518,-73.92441477,701
228730773,"5/26/21","16:46:00","MANHATTAN",23,0,"",FALSE,"18-24","M","BLACK HISPANIC","25-44","M","BLACK HISPANIC",999481,226053,40.78713454,-73.94499968,343
224659382,"2/20/21","15:00:00","STATEN ISLAND",120,0,"",TRUE,"25-44","M","BLACK","25-44","M","BLACK",961472,164727,40.61879293,-74.08204929,40
229188687,"6/5/21","21:30:00","QUEENS",101,0,"PVT HOUSE",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1046325,156118,40.59497489,-73.77648276,296
233459106,"9/10/21","17:35:00","BROOKLYN",79,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",998205,190419,40.68933015,-73.94968145,631
228798559,"5/27/21","22:47:00","BROOKLYN",79,0,"",FALSE,"","","","18-24","M","BLACK",999297,188945,40.68528257,-73.94574712,631
233172871,"9/5/21","03:40:00","BRONX",50,0,"",FALSE,"","","","18-24","F","BLACK",1012338,256921,40.87182681,-73.89844163,701
231941261,"8/7/21","22:15:00","BROOKLYN",63,0,"",FALSE,"","","","18-24","M","BLACK",1006275,168308,40.62862393,-73.92065426,631
227647469,"5/1/21","19:35:00","BROOKLYN",73,0,"MULTI DWELL - APT BUILD",FALSE,"","","","18-24","M","BLACK",1010565,179427,40.65913148,-73.90515576,631
231403776,"7/27/21","00:44:00","BRONX",42,0,"",FALSE,"","","","25-44","M","BLACK",1015667,243850,40.83593961,-73.88646599,701
232751141,"8/26/21","01:34:00","QUEENS",113,0,"",TRUE,"","","","18-24","M","BLACK",1042598,190986,40.69070511,-73.78960127,296
232390407,"8/17/21","13:00:00","BRONX",41,0,"COMMERCIAL BLDG",FALSE,"18-24","M","BLACK HISPANIC","18-24","M","WHITE HISPANIC",1015966,235235,40.81229282,-73.88542618,701
232193235,"8/13/21","01:00:00","QUEENS",109,0,"BAR/NIGHT CLUB",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1031552,216518,40.76085005,-73.82925307,296
237362981,"12/4/21","21:55:00","BROOKLYN",73,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1009905,180751,40.6627675,-73.90752953,631
235457028,"10/24/21","20:49:00","BRONX",46,0,"",TRUE,"18-24","M","WHITE HISPANIC","18-24","M","BLACK",1012088,251301,40.85640241,-73.89936892,701
225014126,"3/1/21","21:19:00","STATEN ISLAND",120,0,"",FALSE,"","","","25-44","M","BLACK",960064,172500,40.64012444,-74.08714885,40
228922794,"5/30/21","02:00:00","BROOKLYN",62,0,"",FALSE,"","","","18-24","M","BLACK",985645,162529,40.61278905,-73.99497701,631
229089206,"6/3/21","20:00:00","QUEENS",106,0,"",FALSE,"45-64","M","BLACK","25-44","M","BLACK",1036889,188412,40.68367588,-73.8102077,296
227344200,"4/23/21","16:47:00","BROOKLYN",88,0,"",FALSE,"","","","18-24","M","BLACK",994949,190197,40.68872535,-73.96142253,631
227950668,"5/9/21","19:48:00","QUEENS",101,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"25-44","M","BLACK","25-44","M","BLACK",1047439,156663,40.59646293,-73.77246641,296
224952440,"2/27/21","16:45:00","BRONX",48,0,"",FALSE,"18-24","M","BLACK","18-24","M","BLACK",1016058,247615,40.84627203,-73.88503513,701
231325838,"7/23/21","16:24:00","BRONX",52,0,"",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",1012469,255375,40.86758309,-73.89797447,701
235317452,"10/22/21","03:53:00","BROOKLYN",73,0,"",FALSE,"","","","25-44","M","BLACK",1006140,182816,40.66844558,-73.92109353,631
229643172,"6/16/21","23:22:00","BRONX",52,0,"",TRUE,"18-24","M","WHITE HISPANIC","25-44","M","BLACK",1014313,254123,40.86414065,-73.89131304,701
222563766,"1/3/21","21:21:00","BRONX",40,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"18-24","M","BLACK","25-44","M","BLACK",1005947,235372,40.81269914,-73.92161974,701
236761011,"11/21/21","15:02:00","BRONX",48,0,"",FALSE,"45-64","M","WHITE HISPANIC","45-64","M","WHITE HISPANIC",1012644,247600,40.84624249,-73.89737469,701
227950665,"5/8/21","16:55:00","MANHATTAN",14,0,"",FALSE,"25-44","M","BLACK","18-24","F","WHITE HISPANIC",988191,215312,40.75766554,-73.98577611,343
230448647,"7/4/21","04:17:00","BRONX",42,0,"",TRUE,"25-44","M","BLACK","18-24","M","BLACK",1014375,242982,40.8335617,-73.89113894,701
230051794,"6/24/21","23:09:00","BRONX",42,2,"MULTI DWELL - PUBLIC HOUS",FALSE,"","","","25-44","F","BLACK",1009945,244103,40.83665252,-73.90714329,701
231133996,"7/20/21","15:55:00","MANHATTAN",25,0,"",FALSE,"25-44","M","BLACK","45-64","F","BLACK HISPANIC",1001711,232583,40.80505349,-73.93692979,343
233790861,"9/18/21","22:35:00","BRONX",47,0,"MULTI DWELL - APT BUILD",TRUE,"25-44","M","BLACK","25-44","M","BLACK",1027934,259273,40.87821891,-73.8420348,701
234396484,"10/1/21","21:48:00","BROOKLYN",73,0,"",FALSE,"","","","<18","M","BLACK",1007593,183624,40.67065964,-73.91585304,631
237152656,"11/30/21","15:30:00","BRONX",45,0,"",FALSE,"","","","<18","M","WHITE HISPANIC",1027350,245455,40.84029557,-73.84423546,701
227384910,"4/26/21","22:56:00","BRONX",44,0,"",FALSE,"","","","18-24","M","BLACK",1008187,241345,40.82908755,-73.9135063,701
223782357,"1/30/21","20:00:00","MANHATTAN",32,0,"",FALSE,"25-44","M","BLACK","25-44","M","WHITE HISPANIC",999042,235844,40.8140089,-73.94656342,343
232072689,"8/10/21","05:48:00","BROOKLYN",83,0,"",FALSE,"<18","M","BLACK","18-24","M","BLACK",1007662,193988,40.69910627,-73.91556829,631
231633889,"7/30/21","23:56:00","BRONX",42,0,"",FALSE,"25-44","M","WHITE HISPANIC","UNKNOWN","M","WHITE",1012880,241536,40.82959782,-73.89654758,701
233626999,"9/15/21","23:21:00","BRONX",47,0,"",FALSE,"45-64","M","BLACK","45-64","M","BLACK",1022219,262412,40.88686091,-73.86268311,701
225295736,"3/7/21","06:15:00","BROOKLYN",75,0,"",FALSE,"25-44","M","BLACK HISPANIC","25-44","F","WHITE HISPANIC",1020492,187865,40.68225682,-73.86933111,631
233147096,"9/3/21","23:24:00","BRONX",52,0,"",FALSE,"","","","18-24","M","WHITE HISPANIC",1010435,252973,40.8609966,-73.90533787,701
231866065,"8/5/21","23:30:00","BROOKLYN",73,0,"",FALSE,"","","","18-24","M","BLACK",1010873,178565,40.65676456,-73.90404906,631
224119135,"2/8/21","14:39:00","BROOKLYN",67,0,"MULTI DWELL - APT BUILD",FALSE,"","","","25-44","M","BLACK",999816,176837,40.65204792,-73.94390374,631
228425700,"5/19/21","22:35:00","BROOKLYN",67,0,"BAR/NIGHT CLUB",TRUE,"","","","25-44","M","BLACK",998911,176430,40.65093233,-73.94716612,631
230311080,"7/1/21","13:50:00","MANHATTAN",30,0,"",FALSE,"<18","M","BLACK","25-44","M","BLACK",996959,237594,40.81881541,-73.95408521,343
